movie_id,movieTitle,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,Total,x,y,movie_rating,movie_directors,movie_writers,movie_stars,movie_genres,release_year,anger-orig,anticipation-orig,disgust-orig,fear-orig,joy-orig,sadness-orig,surprise-orig,trust-orig,anger-per,anticipation-per,disgust-per,fear-per,joy-per,sadness-per,surprise-per,trust-per
273982,Poolhall Junkies,-0.338147803,-0.384427529,-0.801906542,-0.5385091,-0.326129824,-0.962599114,0.661122469,-0.671651635,0.124702636,-6.3127284,-4.1699266,7,Mars Callahan,Mars Callahan & Chris Corso,Mars Callahan & Chazz Palminteri & Michael Rosenbaum,Drama & Thriller,2003,359,699,219,442,573,358,424,700,30.99548675,42.47361214,39.93168074,38.97313538,34.8302008,18.33784195,55.14708745,27.55301388
274166,Johnny English,-0.494834371,-0.507902401,0.285125065,-0.101475383,0.20537475,-0.152029877,0.483039186,-0.581888301,0.115742071,3.5155468,-6.580196,6.1,Peter Howitt,Neal Purvis & Robert Wade,Rowan Atkinson & John Malkovich & Natalie Imbruglia,Action & Adventure & Comedy,2003,631,1270,554,910,1188,799,764,1307,28.61160334,40.76046812,56.70440862,46.71691107,44.42109804,29.15716387,53.26148923,28.92497311
274558,The Hours,-0.247296478,-0.013320096,0.177333469,-0.115319496,0.218464338,1.380889919,-0.5333824,-0.288031208,0.112002556,-1.9970957,19.343254,7.6,Stephen Daldry,Michael Cunningham & David Hare,Meryl Streep & Nicole Kidman & Julianne Moore,Drama,2003,2170,4293,1714,2895,3803,3390,2117,4345,32.37773012,47.62251787,55.04120114,46.47160801,44.65729713,49.61828182,42.49931831,33.41633868
275947,Avenging Angelo,0.261083592,0.033950068,-0.016912836,0.498713339,0.234569502,0.411114377,1.225460936,0.125333629,0.122485973,22.292877,30.319166,5.2,Martyn Burke,Will Aldis & Will Aldis,Sylvester Stallone & Madeleine Stowe & Anthony Quinn,Action & Comedy & Crime & Romance,2003,229,397,149,311,351,263,246,422,40.11239962,48.27836468,52.04401099,57.35162106,44.94791169,36.67390482,61.12246925,39.73428248
276830,Renegade,-0.571765132,-0.245938516,0.083449093,-0.263366309,-0.389846699,-0.501746305,0.274223186,-0.236663411,0.11523787,3.9482381,-5.510877,5.2,Jan Kounen,Matthieu Le Naour & Alexandre Coquelle,Vincent Cassel & Michael Madsen & Juliette Lewis,Adventure & Western,2004,435,925,369,617,735,522,525,968,27.44115224,44.39506887,53.59257988,43.84837492,33.68044211,24.4892164,51.05048396,34.20145349
277941,Ned Kelly,0.62113113,-1.773023802,-0.016224715,0.799815873,-0.603890553,-0.25525635,-1.03484072,0.917828804,0.127271853,22.896809,-18.808779,6.5,Gregor Jordan,Robert Drewe & John Michael McDonagh,Heath Ledger & Orlando Bloom & Geoffrey Rush,Action & Adventure & Biography & Crime & History & Romance & Western,2004,466,591,278,626,541,428,336,867,45.59028689,23.2076242,52.05462859,62.68683981,29.81806216,27.77931682,37.18973002,51.84692373
279111,Gods and Generals,1.012826151,-1.600868786,-0.250450849,0.433419554,-1.281479105,0.222282777,-1.665768535,-0.389848371,0.125274163,32.801285,-11.998937,6.3,Ron Maxwell,Jeff Shaara & Ron Maxwell,Stephen Lang & Robert Duvall & Jeff Daniels,Drama & History & War,2003,3290,3918,1681,3694,2907,3061,1953,4760,51.54966987,25.59617767,48.44055593,56.19468417,17.59110781,34.15341702,30.5092806,31.86014654
279331,Dark Blue,0.595869274,-1.812063385,0.412785981,1.516922706,-1.231932749,-0.618391054,-0.808468789,1.333576183,0.131670671,24.135723,-20.832308,6.6,Ron Shelton,James Ellroy & David Ayer,Kurt Russell & Ving Rhames & Scott Speedman,Crime & Drama & Romance & Thriller,2003,681,864,463,1103,670,579,512,1336,45.20594432,22.66597205,58.67419661,75.39321517,18.48516222,22.93226478,39.58662265,58.20128274
280424,Amy`s Orgasm,-0.622383122,0.009081487,-0.51212093,-0.828070774,0.362581337,-0.836457147,0.110957127,1.619458058,0.130844955,-35.383553,11.565545,5.3,Julie Davis,Julie Davis,Julie Davis & Nick Chinlund & Caroline Aaron,Comedy & Romance,2004,40,89,29,50,81,45,48,113,26.6710327,47.93332717,44.40302746,33.84240847,47.2578605,20.0215606,49.32177487,62.57075362
280477,Better Luck Tomorrow,-0.22207628,-0.51525102,-0.380257458,-0.869861032,-0.527091139,-1.037121569,-0.642152228,0.628436246,0.118593763,-19.067873,9.689709,7.2,Justin Lin,Ernesto Foronda & Justin Lin,Parry Shen & Jason Tobin & Sung Kang,Crime & Drama & Romance,2003,402,745,268,440,591,380,383,898,32.76143889,40.65851019,46.43766024,33.10192924,31.20389273,17.34313059,41.34763135,47.42379493
280720,The Guru,-1.383327301,1.460146966,-0.803217147,-2.557165842,2.373343591,-1.780796718,1.614399764,2.233053841,0.127256843,-51.389706,-20.555296,5.4,Daisy von Scherler Mayer,Tracey Jackson,Jimi Mistry & Heather Graham & Marisa Tomei,Comedy & Music & Romance,2003,165,567,146,177,624,188,317,660,15.09376583,68.06604002,39.91145831,3.204670845,83.54167645,7.41669805,65.24066803,71.94906384
281686,Bubba Ho-Tep,-0.234321405,-0.519718113,0.147231387,0.143328005,-0.123454464,0.512442137,1.008408069,-0.296481243,0.116690343,11.572849,21.660755,7.2,Don Coscarelli,Joe R. Lansdale & Don Coscarelli,Bruce Campbell & Ossie Davis & Ella Joyce,Comedy & Fantasy & Mystery,2003,1473,2738,1149,2090,2389,1971,1762,2935,32.57513734,40.5965318,54.57673072,51.05456843,38.48743848,38.02640823,58.8242496,33.2871868
282209,Darkness Falls,1.716026413,-0.522449825,1.691813106,1.915326479,-0.83643914,2.089239075,1.584869778,-1.953044112,0.127197492,51.557148,25.177967,4.9,Jonathan Liebesman,Joe Harris & John Fasano,Chaney Kley & Emma Caulfield & Antony Burrows,Horror & Mystery & Thriller,2003,2184,2597,1709,3103,1905,2424,1789,2161,62.2484009,40.55863083,78.40938535,82.45250908,25.6217679,59.07318981,64.92799585,7.967976812
283003,Spun,-0.544805462,-0.950700861,0.45412791,-0.363747028,-0.321095883,0.107320077,-0.643226264,-0.480189352,0.105684662,4.917448,9.181715,6.8,Jonas ?kerlund,Will De Los Santos & Creighton Vero,Jason Schwartzman & John Leguizamo & Patrick Fugit,Comedy & Crime & Drama,2003,380,736,356,521,647,516,399,811,27.85132594,34.61688993,59.31209611,42.06973464,34.92103729,32.61891706,41.33625914,30.47935845
283426,The Jungle Book 2,-0.493135996,1.474436011,0.433382713,0.278368386,0.350215166,-0.060251785,-0.711536735,-1.379492125,0.109784438,-3.1709247,-17.930977,5.4,Steve Trenbirth,Karl Geurs & Carter Crocker,John Goodman & Haley Joel Osment & Tony Jay,Adventure & Animation & Family & Musical,2003,179,445,164,284,347,231,183,329,28.63744299,68.26429244,58.99200097,53.4473413,47.03471532,30.38220015,40.61296777,16.73425032
284741,Caesar,0.535655479,-0.399391504,-0.050491135,0.601340992,-0.807374878,0.36283359,-0.680297021,-0.131801032,0.123418586,25.888142,-2.7135003,6.8,Uli Edel,Peter Pruce & Craig Warner,Jeremy Sisto & Richard Harris & Christopher Walken,Biography & Drama & History & War,2003,234,361,141,305,263,249,182,390,44.2898309,42.26599545,51.52590309,59.17007462,26.14622688,36.02946219,40.94374305,35.80418928
284978,Cypher,-1.351237418,0.051709026,-1.614351617,-0.427404818,-0.656069782,-1.384564309,-0.032363006,0.110278103,0.108644187,-28.744528,9.515873,6.8,Vincenzo Natali,Brian King,Jeremy Northam & Lucy Liu & Nigel Bennett,Mystery & Romance & Sci-Fi & Thriller,2003,325,952,224,589,685,413,501,1008,15.58199237,48.52476017,27.39578015,40.94178586,28.87649807,12.70553186,47.80425912,39.50417106
285175,Havoc,0.727594001,-0.77122522,0.465736781,0.261854736,-0.568091979,-0.228184905,-1.470169083,0.007428355,0.11755018,27.824842,-11.227787,5.5,Barbara Kopple,Stephen Gaghan & Jessica Kaplan,Anne Hathaway & Bijou Phillips & Shiri Appleby,Crime & Drama,2005,824,1163,552,943,942,743,539,1338,47.21004968,37.10701293,59.49121919,53.15473687,30.4640405,28.14066124,32.58034517,37.9321967
285462,Boat Trip,0.209878937,0.052669082,1.198100333,-0.546662451,0.132562004,-0.217189091,0.175656064,-1.10075687,0.114960358,11.756923,13.289891,4.9,Mort Nathan,Mort Nathan & William Bigelow,Cuba Gooding Jr. & Horatio Sanz & Roselyn Sanchez,Comedy,2003,425,748,399,449,646,435,405,669,39.33335436,48.53808041,70.79147438,38.82866662,43.10720611,28.28743125,50.00682626,20.99449097
285492,Cube²: Hypercube,-0.609623669,0.127869372,-0.027642831,0.247828062,-1.636873339,-0.157405944,-0.948958479,-0.130902861,0.120852343,16.29895,-2.8467555,5.6,Andrzej Sekula,Sean Hood & Sean Hood,Kari Matchett & Geraint Wyn Davies & Grace Lynn Kung,Sci-Fi & Thriller,2003,587,1318,488,959,706,770,600,1341,26.86515941,49.5814419,51.87844885,52.90619903,11.17808758,29.08540516,38.09907646,35.81791708
285531,Dreamcatcher,0.32515675,-1.109788813,2.023578688,1.220186185,-0.771425011,0.157177993,-0.023913603,-1.440072214,0.11741127,38.356186,4.5065293,5.5,Lawrence Kasdan,Stephen King & William Goldman,Morgan Freeman & Thomas Jane & Jason Lee,Drama & Horror & Sci-Fi & Thriller,2003,2738,4074,3175,4391,3269,2944,2466,3971,41.08723072,32.40963455,83.52847645,70.13535757,26.79493528,33.28441092,47.89372389,15.80833316
285728,Dahmer,1.007546863,-1.005426099,0.879486406,1.291805511,-1.681807628,1.74952393,-0.82852196,-0.720006421,0.132573664,47.217873,3.846588,5.6,David Jacobson,David Jacobson,Jeremy Renner & Bruce Davison & Artel Great,Biography & Crime & Drama & Horror & Thriller,2003,598,771,425,835,465,726,409,827,51.46934897,33.85760819,65.87531127,71.40437635,10.36725702,54.53873753,39.37429377,26.81395049
285823,Once Upon a Time in Mexico,0.636526575,-0.35588509,0.224317853,0.454591687,-0.629837421,-0.087830641,-0.010472957,-0.978736889,0.117870202,22.489258,3.2268968,6.4,Robert Rodriguez,Robert Rodriguez,Antonio Banderas & Salma Hayek & Johnny Depp,Action & Crime & Thriller,2003,2130,3226,1358,2613,2448,2021,1784,3079,45.82451849,42.86962233,55.76616284,56.56983199,29.34985594,30.0140829,48.0360374,22.85946668
286162,Stolen Summer,-0.540131099,0.565867349,-0.611261074,-1.297122716,0.811859867,-1.14151199,0.437908779,1.476732039,0.139895288,-45.80397,-7.1804113,6.5,Pete Jones,Pete Jones,Amara Balthrop-Lewis & Kevin Pollak & Aidan Quinn,Drama,2003,86,198,59,93,185,87,105,233,27.92244332,55.65841611,42.87331052,25.53130366,55.36500467,15.94974737,52.7836352,60.38930304
286499,Bend It Like Beckham,-1.118646133,1.293153514,-1.491722375,-1.53864092,2.029761906,-1.175940721,-0.279640177,1.327930562,0.125928741,-50.730236,-14.747229,6.7,Gurinder Chadha,Gurinder Chadha & Guljit Bindra,Parminder Nagra & Keira Knightley & Jonathan Rhys Meyers,Comedy & Drama & Romance & Sport,2003,697,2115,453,868,2249,855,944,2274,19.12071631,65.74910032,29.28793021,21.25185628,77.3418114,15.4901993,45.18601564,58.11499404
286594,Close Your Eyes,0.056608573,0.455553529,0.108909438,0.955926676,-0.61611288,-0.313528693,1.653812198,-0.410843173,0.118491322,30.115887,29.978048,6.2,Nick Willing,Madison Smartt Bell & Nick Willing,Goran Visnjic & Paddy Considine & Shirley Henderson,Crime & Horror & Mystery & Thriller,2004,163,312,116,262,217,170,194,295,37.00144624,54.12787424,53.98542903,65.45295828,29.59751264,27.00150882,65.65797849,31.53925814
286716,Hulk,0.123381563,-0.460184093,0.370087303,0.011698595,-0.544617785,-0.360020289,-0.60057561,-0.379652502,0.116722774,12.212466,-1.0858299,5.7,Ang Lee,Stan Lee & Jack Kirby,Eric Bana & Jennifer Connelly & Sam Elliott,Action & Sci-Fi,2003,6789,11520,5122,8446,9040,6885,5921,12124,38.01735352,41.42253265,58.01536268,48.72223437,30.88762781,26.38094794,41.78785682,32.01598206
286788,What a Girl Wants,-1.267207754,0.660753687,-0.979389193,-1.406711022,1.752464095,-0.833339628,0.20688621,1.809244202,0.115152913,-48.867447,-7.92839,5.8,Dennie Gordon,William Douglas-Home & William Douglas-Home,Amanda Bynes & Colin Firth & Kelly Preston,Comedy & Drama & Family & Romance,2003,396,1196,317,541,1299,564,609,1444,16.86044862,56.97491038,37.19315116,23.58951467,72.33802603,20.06317265,50.33750024,65.47147977
287978,Daredevil,0.61742415,-0.335702217,0.14729537,0.324788519,-0.281387769,0.096137306,-0.145366107,-0.155733247,0.118822938,20.55346,4.697573,5.3,Mark Steven Johnson,Mark Steven Johnson,Ben Affleck & Jennifer Garner & Colin Farrell,Action & Crime & Drama & Thriller,2003,5072,7734,3176,6048,6370,5022,4187,8267,45.53388762,43.14964828,54.57771796,54.26985701,35.63756253,32.4696516,46.60774902,35.43840493
288439,Bang Bang You`re Dead,1.842591191,-3.445713547,-0.788975361,1.38518123,-1.696381205,0.142435463,-1.875112933,1.423417204,0.130224743,45.209164,-10.839162,8,Guy Ferland,William Mastrosimone,Tom Cavanagh & Ben Foster & Randy Harrison,Crime & Drama & Thriller,2008,140,106,52,170,92,109,68,215,64.17400103,0,40.13120685,73.05889542,10.10427966,33.08763048,28.29268049,59.57442934
289043,28 Days Later...,1.616104895,-1.458439807,1.502163054,1.472804759,-1.177405245,1.591081107,0.955936451,-1.320306879,0.121783974,47.91641,17.428589,7.6,Danny Boyle,Alex Garland,Cillian Murphy & Naomie Harris & Christopher Eccleston,Drama & Horror & Sci-Fi & Thriller,2003,8347,8984,6297,10804,6744,8757,6468,9342,60.7281605,27.5722992,75.48311467,74.61149178,19.46910048,52.42387328,58.26866467,17.63884845
289635,Young Adam,-0.654935683,0.073668009,-0.058608488,-0.595705124,-0.216941698,0.554583905,-0.010183207,-0.12439455,0.120583994,-15.6325445,-1.1094643,6.5,David Mackenzie,Alexander Trocchi & David Mackenzie,Ewan McGregor & Tilda Swinton & Peter Mullan,Crime & Drama,2003,415,940,347,556,750,637,495,963,26.17576682,48.82942865,51.40065359,37.95968226,36.80047942,38.58890842,48.03910536,35.91739131
289879,The Butterfly Effect,-0.604832374,1.372535468,-0.206355238,0.384924387,-0.185570085,-0.129391772,-0.032844988,-0.366736365,0.117752952,-3.1597333,-12.131337,7.7,Eric Bress & J. Mackye Gruber,J. Mackye Gruber & Eric Bress,Ashton Kutcher & Amy Smart & Melora Walters,Sci-Fi & Thriller,2004,3646,9299,2873,6157,6529,4804,4265,8057,26.93805583,66.85048003,49.12094433,55.33540106,37.36657411,29.45933294,47.79915575,32.21339466
289992,The Life of David Gale,2.803395023,-0.68117375,1.608743933,1.413549335,-1.72698714,2.175417394,0.811068965,-0.432641539,0.13109897,53.99037,15.91728,7.5,Alan Parker,Charles Randolph,Kevin Spacey & Kate Winslet & Laura Linney,Crime & Drama & Thriller,2003,3306,3212,2103,3446,1832,3094,2057,3446,78.7920015,38.35642614,77.12764098,73.56154828,9.552001481,60.2234814,56.73476508,31.20608792
290002,Meet the Fockers,-0.952455424,1.180253346,-0.057046786,-1.353111495,0.849800545,-1.359054101,0.547296218,-0.036761327,0.110404571,-30.831806,-19.00347,6.3,Jay Roach,Greg Glienna & Mary Ruth Clarke,Ben Stiller & Robert De Niro & Blythe Danner,Comedy & Romance,2004,1207,3403,1119,1480,3007,1321,1719,3140,21.649199,64.18267434,51.42475042,24.53924166,56.04963686,13.0460372,53.9418616,37.25679352
290145,Blue Car,-0.146255785,-0.733030992,-0.410821858,-0.498142911,-0.071686868,0.968290998,-0.518171338,1.784782295,0.129954842,-8.899598,15.029936,6.7,Karen Moncrieff,Karen Moncrieff,David Strathairn & Agnes Bruckner & Margaret Colin,Drama,2003,300,530,194,353,480,425,285,747,33.91499802,37.63693624,45.96605632,39.68838159,39.42157472,44.11099096,42.66037751,65.09759952
290334,X-Men 2,-0.250087359,0.370487986,-1.162244212,-0.231443699,-0.268162992,-1.136052839,-0.43113394,-0.198824288,0.113574363,-6.2697496,0.6551771,7.5,Bryan Singer,Zak Penn & David Hayter,Patrick Stewart & Hugh Jackman & Halle Berry,Action & Adventure & Sci-Fi & Thriller,2003,4026,8315,2155,5220,6347,3736,3991,8165,32.33526868,52.94763794,34.37172678,44.41400984,35.87620106,16.02261506,43.58195509,34.77979357
290747,Man-Thing,0.082148975,-1.582795206,2.041799124,1.714073016,-1.560125322,0.377342129,-0.475383087,-1.170884241,0.124601657,46.96212,8.7029505,4.1,Brett Leonard,Steve Gerber & Hans Rodionoff,Jack Thompson & Matthew Le Nevez & Steve Bastoni,Action & Adventure & Horror & Sci-Fi,2005,482,717,598,932,486,576,433,776,37.39002672,25.84693838,83.80961493,78.88651037,12.56299072,36.22311937,43.1134321,19.92265139
292506,The Recruit,-1.00255329,0.763211952,-1.112987542,-0.607930427,-0.316125524,-1.246135603,0.431579605,0.448896284,0.111004424,-35.249325,1.0645124,6.6,Roger Donaldson,Roger Towne & Kurt Wimmer,Al Pacino & Colin Farrell & Bridget Moynahan,Action & Crime & Drama & Romance & Thriller,2003,648,1784,450,977,1292,746,926,1826,20.8869928,58.39646086,35.13174951,37.74306282,35.01072647,14.55325155,52.71662003,44.67967329
292963,Before the Devil Knows You`re Dead,0.773611571,-0.609283178,0.688271416,0.248924648,-0.975985304,0.792302732,-0.761891984,0.375061076,0.130017042,30.877491,-5.0149784,7.3,Sidney Lumet,Kelly Masterson,Philip Seymour Hoffman & Ethan Hawke & Albert Finney,Crime & Drama & Thriller,2007,1613,2298,1141,1821,1640,1760,1173,2716,47.91017685,39.35386718,62.92489384,52.92562937,23.10368435,41.7619335,40.07979157,43.55116247
293437,The Music Man,-0.621218115,1.210744018,-1.422467407,-1.822139217,1.39509632,0.124853754,1.195658275,1.077207085,0.106360343,-47.190365,-21.140045,6.3,Jeff Bleckner,Meredith Willson & Franklin Lacey,Matthew Broderick & Kristin Chenoweth & Victor Garber,Comedy & Family & Musical & Romance & Drama,2003,464,1171,258,451,1135,648,639,1234,26.68875751,64.60571517,30.35652353,16.22856601,65.88939367,32.85295321,60.8069099,54.28289054
293508,The Phantom of the Opera,-0.161836901,2.144328841,-1.229323897,-0.630395113,2.592206602,1.575039872,2.011446923,1.268794856,0.114627461,-43.103504,-31.576378,7.4,Joel Schumacher,Gaston Leroux & Andrew Lloyd Webber,Gerard Butler & Emmy Rossum & Patrick Wilson,Drama & Musical & Romance & Thriller,2004,7692,18450,3937,8792,19647,12094,10112,18190,33.67794155,77.55867659,33.33669772,37.34501231,87.49101715,52.20975796,69.44472022,57.21115308
293564,Rush Hour 3,-0.060513725,0.261314604,-0.515703302,-0.235096865,-0.164814591,-0.750625973,0.06233222,-0.34266067,0.120004288,-5.4886894,-4.3879967,6.2,Brett Ratner,Jeff Nathanson & Ross LaManna,Jackie Chan & Chris Tucker & Max von Sydow,Action & Comedy & Crime & Thriller,2007,996,1927,610,1223,1524,968,1004,1878,35.21950726,51.43291902,44.34775202,44.34927959,37.74110299,21.16721858,48.80692004,32.58137199
294357,Beyond Borders,-0.407478145,-0.46058842,0.317245596,-0.012020873,0.375961303,0.539424234,-0.4293394,0.420237331,0.125480154,-1.6963078,16.476519,6.5,Martin Campbell,Caspian Tredwell-Owen,Clive Owen & Angelina Jolie & Linus Roache,Adventure & Drama & Romance & War,2003,539,1062,465,774,1023,763,560,1240,29.94067104,41.41692285,57.2000234,48.30195047,47.4992994,38.38656006,43.60095622,44.24164462
294594,The Gathering,0.801684642,0.932685083,1.174506512,1.419885249,-0.884143774,1.203677583,1.714371894,-1.132317201,0.12920519,39.19463,28.289633,5.7,Brian Gilbert,Anthony Horowitz,Christina Ricci & Ioan Gruffudd & Stephen Dillane,Horror & Thriller,2003,305,512,247,460,316,355,305,415,48.33729022,60.74780471,70.42742541,73.67381397,24.760947,47.25288572,66.29920238,20.51211709
294870,Rent,0.11351097,1.199882833,-0.909248795,-0.940597914,2.040475317,1.771853272,1.372645796,1.374348525,0.10979726,-41.39474,-31.795322,7,Chris Columbus,Stephen Chbosky & Jonathan Larson,Taye Diggs & Wilson Jermaine Heredia & Rosario Dawson,Drama & Musical & Romance,2005,3083,6275,1607,3023,6745,4636,3500,6844,37.86717892,64.45502237,38.27540655,31.84854644,77.53513283,54.83678529,62.68090586,58.82445467
295700,Wrong Turn,1.588767777,-0.118020208,2.087687409,1.62344579,-0.761457378,1.673140321,3.208065512,-1.417294921,0.122200057,47.6945,31.019764,6.1,Rob Schmidt,Alan B. McElroy,Eliza Dushku & Jeremy Sisto & Emmanuelle Chriqui,Horror & Thriller,2003,3115,3976,2801,4210,2838,3327,3095,3451,60.31224417,46.16986304,84.517664,77.28069167,26.97479929,53.51918385,82.11487006,16.15646548
296572,The Chronicles of Riddick,0.289891667,0.238344509,0.037757862,0.369946237,-0.338923837,-0.156271576,-0.526663393,-0.752651214,0.11467418,9.439317,2.2468247,6.7,David Twohy,Jim Wheat & Ken Wheat,Vin Diesel & Judi Dench & Colm Feore,Action & Adventure & Sci-Fi & Thriller,2004,3189,5614,2093,4162,4276,3241,2695,5179,40.5506956,51.11422194,52.88757132,55.07000406,34.5993353,29.1005465,42.57046113,26.3150015
